     3000  0.883529400000D+00  0.619532644900D+01  0.5647806143D+03    1    0
 0.455754840000D-02  0.452008930000D-02  0.448283610000D-02  0.444578800000D-02
 0.440894470000D-02  0.437230550000D-02  0.433586980000D-02  0.429963710000D-02
 0.426360680000D-02  0.422777840000D-02  0.419215130000D-02  0.415672480000D-02
 0.412149860000D-02  0.408647190000D-02  0.405164420000D-02  0.401701490000D-02
 0.398258360000D-02  0.394834960000D-02  0.391431230000D-02  0.388047120000D-02
 0.384682570000D-02  0.381337520000D-02  0.378011920000D-02  0.374705720000D-02
 0.371418840000D-02  0.368151250000D-02  0.364902880000D-02  0.361673670000D-02
 0.358463570000D-02  0.355272520000D-02  0.352100460000D-02  0.348947340000D-02
 0.345813110000D-02  0.342697690000D-02  0.339601050000D-02  0.336523110000D-02
 0.333463830000D-02  0.330423150000D-02  0.327401010000D-02  0.324397350000D-02
 0.321412120000D-02  0.318445250000D-02  0.315496710000D-02  0.312566420000D-02
 0.309654330000D-02  0.306760380000D-02  0.303884530000D-02  0.301026700000D-02
 0.298186840000D-02  0.295364910000D-02  0.292560830000D-02  0.289774560000D-02
 0.287006030000D-02  0.284255190000D-02  0.281521990000D-02  0.278806360000D-02
 0.276108260000D-02  0.273427620000D-02  0.270764380000D-02  0.268118490000D-02
 0.265489900000D-02  0.262878550000D-02  0.260284370000D-02  0.257707320000D-02
 0.255147330000D-02  0.252604350000D-02  0.250078330000D-02  0.247569200000D-02
 0.245076920000D-02  0.242601410000D-02  0.240142630000D-02  0.237700530000D-02
 0.235275030000D-02  0.232866090000D-02  0.230473650000D-02  0.228097650000D-02
 0.225738040000D-02  0.223394760000D-02  0.221067750000D-02  0.218756960000D-02
 0.216462330000D-02  0.214183800000D-02  0.211921310000D-02  0.209674820000D-02
 0.207444250000D-02  0.205229570000D-02  0.203030700000D-02  0.200847590000D-02
 0.198680190000D-02  0.196528440000D-02  0.194392280000D-02  0.192271660000D-02
 0.190166510000D-02  0.188076790000D-02  0.186002440000D-02  0.183943390000D-02
 0.181899590000D-02  0.179870990000D-02  0.177857530000D-02  0.175859150000D-02
 0.173875800000D-02  0.171907410000D-02  0.169953940000D-02  0.168015320000D-02
 0.166091500000D-02  0.164182420000D-02  0.162288030000D-02  0.160408270000D-02
 0.158543080000D-02  0.156692400000D-02  0.154856180000D-02  0.153034360000D-02
 0.151226890000D-02  0.149433700000D-02  0.147654750000D-02  0.145889970000D-02
 0.144139310000D-02  0.142402720000D-02  0.140680120000D-02  0.138971480000D-02
 0.137276720000D-02  0.135595800000D-02  0.133928660000D-02  0.132275240000D-02
 0.130635480000D-02  0.129009340000D-02  0.127396740000D-02  0.125797640000D-02
 0.124211970000D-02  0.122639690000D-02  0.121080730000D-02  0.119535040000D-02
 0.118002560000D-02  0.116483230000D-02  0.114977000000D-02  0.113483810000D-02
 0.112003610000D-02  0.110536330000D-02  0.109081930000D-02  0.107640340000D-02
 0.106211500000D-02  0.104795370000D-02  0.103391880000D-02  0.102000980000D-02
 0.100622610000D-02  0.992567070000D-03  0.979032260000D-03  0.965621060000D-03
 0.952332900000D-03  0.939167200000D-03  0.926123410000D-03  0.913200950000D-03
 0.900399270000D-03  0.887717790000D-03  0.875155940000D-03  0.862713160000D-03
 0.850388880000D-03  0.838182540000D-03  0.826093570000D-03  0.814121390000D-03
 0.802265450000D-03  0.790525180000D-03  0.778900010000D-03  0.767389360000D-03
 0.755992690000D-03  0.744709410000D-03  0.733538970000D-03  0.722480790000D-03
 0.711534310000D-03  0.700698950000D-03  0.689974170000D-03  0.679359380000D-03
 0.668854010000D-03  0.658457520000D-03  0.648169310000D-03  0.637988840000D-03
 0.627915530000D-03  0.617948810000D-03  0.608088120000D-03  0.598332890000D-03
 0.588682560000D-03  0.579136550000D-03  0.569694300000D-03  0.560355250000D-03
 0.551118820000D-03  0.541984450000D-03  0.532951570000D-03  0.524019610000D-03
 0.515188020000D-03  0.506456210000D-03  0.497823630000D-03  0.489289710000D-03
 0.480853870000D-03  0.472515560000D-03  0.464274210000D-03  0.456129240000D-03
 0.448080090000D-03  0.440126200000D-03  0.432267000000D-03  0.424501920000D-03
 0.416830400000D-03  0.409251860000D-03  0.401765740000D-03  0.394371470000D-03
 0.387068490000D-03  0.379856230000D-03  0.372734120000D-03  0.365701590000D-03
 0.358758080000D-03  0.351903030000D-03  0.345135860000D-03  0.338456000000D-03
 0.331862900000D-03  0.325355980000D-03  0.318934670000D-03  0.312598410000D-03
 0.306346640000D-03  0.300178780000D-03  0.294094270000D-03  0.288092540000D-03
 0.282173020000D-03  0.276335150000D-03  0.270578360000D-03  0.264902090000D-03
 0.259305760000D-03  0.253788810000D-03  0.248350670000D-03  0.242990780000D-03
 0.237708560000D-03  0.232503460000D-03  0.227374900000D-03  0.222322310000D-03
 0.217345140000D-03  0.212442810000D-03  0.207614760000D-03  0.202860420000D-03
 0.198179210000D-03  0.193570590000D-03  0.189033970000D-03  0.184568790000D-03
 0.180174490000D-03  0.175850490000D-03  0.171596240000D-03  0.167411160000D-03
 0.163294680000D-03  0.159246240000D-03  0.155265280000D-03  0.151351220000D-03
 0.147503500000D-03  0.143721550000D-03  0.140004810000D-03  0.136352700000D-03
 0.132764660000D-03  0.129240130000D-03  0.125778530000D-03  0.122379300000D-03
 0.119041870000D-03  0.115765680000D-03  0.112550160000D-03  0.109394740000D-03
 0.106298850000D-03  0.103261930000D-03  0.100283420000D-03  0.973627310000D-04
 0.944993120000D-04  0.916925920000D-04  0.889420050000D-04  0.862469830000D-04
 0.836069590000D-04  0.810213680000D-04  0.784896400000D-04  0.760112100000D-04
 0.735855100000D-04  0.712119740000D-04  0.688900350000D-04  0.666191240000D-04
 0.643986770000D-04  0.622281240000D-04  0.601069010000D-04  0.580344390000D-04
 0.560101710000D-04  0.540335310000D-04  0.521039510000D-04  0.502208650000D-04
 0.483837050000D-04  0.465919050000D-04  0.448448980000D-04  0.431421160000D-04
 0.414829920000D-04  0.398669600000D-04  0.382934530000D-04  0.367619040000D-04
 0.352717440000D-04  0.338224090000D-04  0.324133300000D-04  0.310439410000D-04
 0.297136740000D-04  0.284219630000D-04  0.271682410000D-04  0.259519400000D-04
 0.247724940000D-04  0.236293360000D-04  0.225218980000D-04  0.214496140000D-04
 0.204119160000D-04  0.194082380000D-04  0.184380130000D-04  0.175006740000D-04
 0.165956530000D-04  0.157223840000D-04  0.148803000000D-04  0.140688330000D-04
 0.132874180000D-04  0.125354860000D-04  0.118124700000D-04  0.111178050000D-04
 0.104509220000D-04  0.981125480000D-05  0.919823650000D-05  0.861129990000D-05
 0.804987820000D-05  0.751340430000D-05  0.700131110000D-05  0.651303170000D-05
 0.604799920000D-05  0.560564650000D-05  0.518540660000D-05  0.478671250000D-05
 0.440899730000D-05  0.405169390000D-05  0.371423530000D-05  0.339605460000D-05
 0.309658480000D-05  0.281525890000D-05  0.255150980000D-05  0.230477060000D-05
 0.207447430000D-05  0.186005390000D-05  0.166094240000D-05  0.147657290000D-05
 0.130637820000D-05  0.114979150000D-05  0.100624570000D-05  0.875173820000D-06
 0.756008910000D-06  0.648183950000D-06  0.551131960000D-06  0.464285930000D-06
 0.387078870000D-06  0.318943790000D-06  0.259313710000D-06  0.207621610000D-06
 0.163300520000D-06  0.125783440000D-06  0.945033670000D-07  0.688933200000D-07
 0.483863010000D-07  0.324153170000D-07  0.204133760000D-07  0.118134840000D-07
 0.604864810000D-08  0.255187480000D-08  0.756171140000D-09  0.945439290000D-10

