      3000  0.100000000000D+01  0.478950000000D+01
      0.791661169020D+03    0    0
  0.276181519390D-03  0.274257605513D-03  0.272340743623D-03  0.270430925403D-03
  0.268528142600D-03  0.266632387021D-03  0.264743650536D-03  0.262861925076D-03
  0.260987202636D-03  0.259119475272D-03  0.257258735105D-03  0.255404974316D-03
  0.253558185148D-03  0.251718359911D-03  0.249885490973D-03  0.248059570768D-03
  0.246240591792D-03  0.244428546605D-03  0.242623427829D-03  0.240825228149D-03
  0.239033940316D-03  0.237249557142D-03  0.235472071504D-03  0.233701476341D-03
  0.231937764659D-03  0.230180929525D-03  0.228430964070D-03  0.226687861492D-03
  0.224951615051D-03  0.223222218071D-03  0.221499663941D-03  0.219783946115D-03
  0.218075058113D-03  0.216372993515D-03  0.214677745971D-03  0.212989309194D-03
  0.211307676961D-03  0.209632843116D-03  0.207964801566D-03  0.206303546287D-03
  0.204649071316D-03  0.203001370760D-03  0.201360438788D-03  0.199726269638D-03
  0.198098857611D-03  0.196478197077D-03  0.194864282469D-03  0.193257108289D-03
  0.191656669104D-03  0.190062959549D-03  0.188475974323D-03  0.186895708194D-03
  0.185322155996D-03  0.183755312630D-03  0.182195173065D-03  0.180641732336D-03
  0.179094985545D-03  0.177554927865D-03  0.176021554531D-03  0.174494860850D-03
  0.172974842196D-03  0.171461494010D-03  0.169954811802D-03  0.168454791149D-03
  0.166961427697D-03  0.165474717162D-03  0.163994655327D-03  0.162521238044D-03
  0.161054461233D-03  0.159594320885D-03  0.158140813059D-03  0.156693933882D-03
  0.155253679554D-03  0.153820046340D-03  0.152393030579D-03  0.150972628677D-03
  0.149558837110D-03  0.148151652426D-03  0.146751071241D-03  0.145357090243D-03
  0.143969706191D-03  0.142588915911D-03  0.141214716305D-03  0.139847104342D-03
  0.138486077064D-03  0.137131631583D-03  0.135783765083D-03  0.134442474820D-03
  0.133107758121D-03  0.131779612385D-03  0.130458035083D-03  0.129143023758D-03
  0.127834576026D-03  0.126532689574D-03  0.125237362162D-03  0.123948591623D-03
  0.122666375864D-03  0.121390712863D-03  0.120121600673D-03  0.118859037418D-03
  0.117603021298D-03  0.116353550586D-03  0.115110623628D-03  0.113874238844D-03
  0.112644394729D-03  0.111421089852D-03  0.110204322857D-03  0.108994092460D-03
  0.107790397455D-03  0.106593236710D-03  0.105402609168D-03  0.104218513846D-03
  0.103040949838D-03  0.101869916315D-03  0.100705412519D-03  0.995474377740D-04
  0.983959914755D-04  0.972510730976D-04  0.961126821902D-04  0.949808183801D-04
  0.938554813708D-04  0.927366709430D-04  0.916243869545D-04  0.905186293404D-04
  0.894193981136D-04  0.883266933646D-04  0.872405152618D-04  0.861608640519D-04
  0.850877400596D-04  0.840211436885D-04  0.829610754205D-04  0.819075358165D-04
  0.808605255165D-04  0.798200452398D-04  0.787860957849D-04  0.777586780301D-04
  0.767377929335D-04  0.757234415331D-04  0.747156249473D-04  0.737143443747D-04
  0.727196010947D-04  0.717313964672D-04  0.707497319334D-04  0.697746090156D-04
  0.688060293174D-04  0.678439945240D-04  0.668885064026D-04  0.659395668022D-04
  0.649971776541D-04  0.640613409719D-04  0.631320588521D-04  0.622093334736D-04
  0.612931670989D-04  0.603835620732D-04  0.594805208256D-04  0.585840458686D-04
  0.576941397987D-04  0.568108052965D-04  0.559340451269D-04  0.550638621394D-04
  0.542002592682D-04  0.533432395326D-04  0.524928060370D-04  0.516489619711D-04
  0.508117106105D-04  0.499810553165D-04  0.491569995367D-04  0.483395468047D-04
  0.475287007409D-04  0.467244650524D-04  0.459268435333D-04  0.451358400651D-04
  0.443514586166D-04  0.435737032442D-04  0.428025780926D-04  0.420380873944D-04
  0.412802354707D-04  0.405290267312D-04  0.397844656747D-04  0.390465568889D-04
  0.383153050509D-04  0.375907149277D-04  0.368727913758D-04  0.361615393420D-04
  0.354569638635D-04  0.347590700680D-04  0.340678631741D-04  0.333833484916D-04
  0.327055314215D-04  0.320344174565D-04  0.313700121813D-04  0.307123212724D-04
  0.300613504990D-04  0.294171057228D-04  0.287795928984D-04  0.281488180737D-04
  0.275247873898D-04  0.269075070816D-04  0.262969834780D-04  0.256932230020D-04
  0.250962321713D-04  0.245060175982D-04  0.239225859899D-04  0.233459441492D-04
  0.227760989743D-04  0.222130574592D-04  0.216568266942D-04  0.211074138658D-04
  0.205648262572D-04  0.200290712488D-04  0.195001563179D-04  0.189780890395D-04
  0.184628770865D-04  0.179545282296D-04  0.174530503381D-04  0.169584513800D-04
  0.164707394221D-04  0.159899226304D-04  0.155160092707D-04  0.150490077083D-04
  0.145889264089D-04  0.141357739385D-04  0.136895589637D-04  0.132502902524D-04
  0.128179766736D-04  0.123926271980D-04  0.119742508980D-04  0.115628569487D-04
  0.111584546273D-04  0.107610533140D-04  0.103706624922D-04  0.998729174864D-05
  0.961095077396D-05  0.924164936281D-05  0.887939741426D-05  0.852420493209D-05
  0.817608202513D-05  0.783503890757D-05  0.750108589927D-05  0.717423342608D-05
  0.685449202020D-05  0.654187232046D-05  0.623638507267D-05  0.593804112996D-05
  0.564685145308D-05  0.536282711076D-05  0.508597928003D-05  0.481631924656D-05
  0.455385840498D-05  0.429860825924D-05  0.405058042296D-05  0.380978661972D-05
  0.357623868347D-05  0.334994855880D-05  0.313092830136D-05  0.291919007816D-05
  0.271474616794D-05  0.251760896151D-05  0.232779096210D-05  0.214530478573D-05
  0.197016316156D-05  0.180237893222D-05  0.164196505423D-05  0.148893459830D-05
  0.134330074971D-05  0.120507680870D-05  0.107427619080D-05  0.950912427218D-06
  0.834999165209D-06  0.726550168435D-06  0.625579317345D-06  0.532100609547D-06
  0.446128160184D-06  0.367676202313D-06  0.296759087282D-06  0.233391285111D-06
  0.177587384878D-06  0.129362095097D-06  0.887302441138D-07  0.557067804832D-07
  0.303067733667D-07  0.125454129204D-07  0.243801068891D-08  0.115871305110D-18

